Course Name,Display Name,City,Zip,Type,Website,Booking Platform,Booking URL,Online Booking,Confidence,Notes
Oxbow Golf Club at Port LaBelle Inn,,LaBelle,,Public,http://www.oxbowgolf.com,,,unknown,,"oxbowgolf.com now parked/for sale; no live site | Region: Southwest FL | Research 2026-07-29: Domain now parked/for-sale and one directory says closed, but another still lists an active phone — status genuinely conflicting"
Harbor Hills Country Club,,Lady Lake,,Semi-Private,https://www.harborhills.com,other:clubhouseonline,https://harborhillsclub.clubhouseonline-e3.club/PublicTeeTimes/TeeSheet.aspx,yes,high,"ClubHouse Online E3 is NOT the NetCaddy engine our clubessential adapter reads. Measured 2026-07-30: the adapter's endpoint /a_master/net/netcaddy/api/teetimes/Available 404s on this host, and the public tee sheet is /CMSModules/CHO/TeeTimes/PublicTeeTimes.aspx - a Kentico-hosted ASP.NET WebForms page with no JSON API, one form, no times in the initial HTML and a cookie-consent wall in front of it. Retagged off clubessential, which was claiming ""right platform, missing ids"" for a platform we cannot read. Belongs with the ASP.NET postback family alongside the CPS webstore and proshopteetimes | Public tee sheet page; 9-hole and 5+ player bookings by phone | Region: Central FL (Orlando) | Phone: (352) 753-7711"
Orange Blossom Hills Golf & Country Club,,Lady Lake,,Semi-Private,https://www.thevillages.com/golf/championship/orange-blossom-hills/,,,no,,Villages tee-time system is the thevillages.net resident portal (login required); non-residents book by phone | Region: Central FL (Orlando) | Phone: (352) 753-5200
The Lakes Golf Club,,Lady Lake,,Public,https://www.lakesgc.com,teeitup,https://the-lakes-gc.book.teeitup.com/,yes,high,"9 holes, par 30; no membership required. Currently walking-only (no cart fleet). County confirmed Lake. | Region: Central FL (Orlando) | Phone: (352) 750-4474"
Water Oak Golf Club,,Lady Lake,,Public,https://www.wateroakgolf.net,teeitup,https://water-oak-golf-club.book.teeitup.com/,yes,high,"18 holes, par 70; explicitly open to the public with a published 2026 public rate card. Sun Communities property. | Region: Central FL (Orlando) | Phone: (352) 561-3337"
Cypress Greens Golf Course,,Lake Alfred,,Public,https://cypressgreensgolf.com,teeitup,https://cypress-greens.book.teeitup.com/,yes,high,"9-hole regulation course, par 35, in a Sun Communities 55+ community; takes public tee times. | Region: Central FL (Orlando) | Phone: (863) 259-1053"
Disney's Lake Buena Vista Golf Course,,Lake Buena Vista,,Resort,https://www.golfwdw.com,other:native,https://www.golfwdw.com/day-guest-tee-times,yes,high,golfwdw.com bot-blocked (robots); booking engine not identified before fetch budget exhausted | Region: Central FL (Orlando) | Phone: (407) 939-4653 | Research 2026-07-29: Same golfwdw.com day-guest wizard
Disney's Magnolia Golf Course,,Lake Buena Vista,,Resort,https://www.golfwdw.com,other:native,https://www.golfwdw.com/day-guest-tee-times,yes,high,"golfwdw.com bot-blocked (robots); booking engine not identified before fetch budget exhausted | Region: Central FL (Orlando) | Phone: (407) 939-4653 | Research 2026-07-29: golfwdw.com sells day-guest tee times through its own booking wizard, 90 days out"
Disney's Oak Trail Golf Course,,Lake Buena Vista,,Resort,https://www.golfwdw.com,other:native,https://www.golfwdw.com/day-guest-tee-times,yes,high,golfwdw.com bot-blocked (robots); booking engine not identified before fetch budget exhausted | Region: Central FL (Orlando) | Phone: (407) 939-4653 | Research 2026-07-29: Same golfwdw.com day-guest wizard
Disney's Palm Golf Course,,Lake Buena Vista,,Resort,https://www.golfwdw.com,other:native,https://www.golfwdw.com/day-guest-tee-times,yes,high,golfwdw.com bot-blocked (robots); booking engine not identified before fetch budget exhausted | Region: Central FL (Orlando) | Phone: (407) 939-4653 | Research 2026-07-29: Same golfwdw.com day-guest wizard
Tranquilo Golf Club at Four Seasons Resort Orlando,,Lake Buena Vista,,Resort,https://www.fourseasons.com/orlando/golf,,,no,,"Four Seasons golf page shows no public online tee sheet; play limited to resort guests/members, booked via resort | Region: Central FL (Orlando) | Phone: (407) 313-6880"
Quail Heights Country Club,,Lake City,,Semi-Private,https://www.quailheightscc.com,teesnap,https://quailheightscc.teesnap.net,yes,high,Open to members and the public | Region: Northeast FL (Jacksonville) | Phone: (386) 752-3339
The Country Club at Lake City,,Lake City,,Semi-Private,https://www.thecountryclubatlakecity.com,teeitup,https://the-country-club-at-lake-city.book.teeitup.com/,yes,high,Homepage advertises Book Your Tee Time Online but href not exposed; /tee-times returns 403. | Region: Northeast FL (Jacksonville) | Phone: (386) 752-2266 | Research 2026-07-29: Own site embeds this engine with an open-in-new-window fallback link
Links of Lake Mary,,Lake Mary,,Semi-Private,https://linkslakemary.com,foreup,https://foreupsoftware.com/index.php/booking/21092#/teetimes,yes,high,Formerly Timacuan Golf & Country Club; 550 Timacuan Blvd. Club welcomes public play; nines reversed in a recent renovation. | Region: Central FL (Orlando) | Phone: (407) 321-0010
Lake June West Golf Course,,Lake Placid,,Closed,,,,no,,No website found; candidate domains do not resolve | Region: Southwest FL | Research 2026-07-29: Course closed for business
Placid Lakes Country Club,,Lake Placid,,Public,https://placidlakescountryclub.com,teesnap,https://placidlakescc.teesnap.net/,yes,high,Link target on club site; open to public | Region: Southwest FL | Phone: (863) 465-1626
Aileron Golf Club,,Lake Suzy,,Resort,https://www.sunseekerresort.com/play/golf,foreup,https://foreupsoftware.com/index.php/booking/22320/10435,yes,high,Sunseeker Resort hotel guests only | Region: Southwest FL | Phone: (833) 909-5700
Lake Wales Country Club,,Lake Wales,,Semi-Private,https://lakewalescountryclub.com,golfback,https://golfback.com/#/course/6a10ada0-173b-4b28-9dee-7f2331d61caa,yes,high,18-hole Donald Ross design (1926); advertises public tee times alongside memberships. | Region: Central FL (Orlando) | Phone: (863) 676-2422
Oakwood Golf Club,,Lake Wales,,Closed,https://www.oakwoodgolfcourse.net,teeitup,https://oakwood-golf-club.book.teeitup.com/,yes,medium,"Own site tee-times page bot-blocked; TeeItUp subdomain resolves to a live tee sheet | Region: Central FL (Orlando) | Phone: (863) 676-8558 | 2026-08-19 dark-course audit: CLOSED. GolfPass says closed 2020 and the domain is for sale, but other directories still list it. Worth a phone call to 863-676-8558."
Atlantic National Golf Club,,Lake Worth,,Public,https://www.atlanticnationalgolfclub.com/,teeitup,https://atlantic-national-golf-club.book.teeitup.com/,yes,high,BOOK NOW target on course booking page | Region: Southeast FL | Phone: (561) 969-6600
Forest Oaks Golf Club,,Lake Worth,,Public,,,,unknown,,No official site found; TeeItUp slug exists but identity unconfirmed | Region: Southeast FL | Phone: (561) 967-6810 | Research 2026-07-29: No official site found
John Prince Golf Learning Center,,Lake Worth,,Municipal,https://www.pbcjohnprincegolf.com/,,,no,,Range/practice facility; no online tee times | Region: Southeast FL | Phone: (561) 966-6666
Palm Beach National Golf Course,,Lake Worth,,Public,https://www.palmbeachnational.com/,teeitup,https://palm-beach-national.book.teeitup.com/,yes,high,TeeItUp link on course site | Region: Southeast FL | Phone: (561) 965-3381
Park Ridge Golf Course,,Lake Worth,,Municipal,https://discover.pbc.gov/parks/golf/,foreup,https://foreupsoftware.com/index.php/booking/21265/7483#/teetimes,yes,high,ForeUp link from PBC parks golf page | Region: Southeast FL | Phone: (561) 966-7044
Poinciana Golf Club,,Lake Worth,,Public,https://poincianagc.com/,foreup,https://foreupsoftware.com/index.php/booking/22899#/teetimes,yes,high,ForeUp link on course site | Region: Southeast FL | Phone: (561) 439-4721
Winston Trails Golf Club,,Lake Worth,,Semi-Private,https://www.winston.golf/,chronogolf,https://www.chronogolf.com/club/winston-trails-golf-club,yes,high,Lightspeed site; Chronogolf club page confirms Lake Worth FL | Region: Southeast FL | Phone: (561) 439-3700
Lake Worth Beach Golf Club,,Lake Worth Beach,,Municipal,https://www.lakeworthbeachgolfclub.com/,,,unknown,,"Official site returns 403 to fetcher; booking engine unknown | Region: Southeast FL | Phone: (561) 582-9713 | Research 2026-07-29: Municipal course; own site returns 403 to every fetch, booking method unverified"
Big Cypress Golf Club,,Lakeland,,Semi-Private,https://covecommunities.com/55-mh-communities/florida/cypress-lakes-village/golf-at-cypress-lakes-village/,teeitup,"https://big-cypress-v2.book.teeitup.com/?course=2477,6969",yes,high,Exact 'Book a Tee Time' target on the Cove Communities golf page; course param covers both the Championship and Executive courses. | Region: Central FL (Orlando) | Phone: (863) 859-6871
Cleveland Heights Golf Course,,Lakeland,,Municipal,https://www.clevelandheightsgolf.com,teeitup,https://cleveland-heights-golf-course.book.teeitup.com/,yes,high,Exact link target on the course's /tee-times/ page; TeeItUp SPA renders client-side. | Region: Central FL (Orlando) | Phone: (863) 834-2377
Huntington Hills Golf & Country Club,,Lakeland,,Semi-Private,https://www.huntingtonhillsgolfclub.com,ezlinks,https://huntingtonhills.ezlinksgolf.com/,yes,high,Exact 'Public Tee Times' link target on the club's own /tee-times/ page; EZLinks host returns 403 to bots. | Region: Central FL (Orlando) | Phone: (863) 859-3689
Sanlan Golf Course,,Lakeland,,Public,https://sanlangolf.com,other:native,https://sanlangolf.com,yes,high,Homepage has a 'Book Your Tee Time' section but exposes no engine URL; all subpages blocked by robots.txt. Needs recheck. | Region: Central FL (Orlando) | Phone: (863) 667-1988 | Research 2026-07-29: Own site has a Book Your Tee Time section; engine URL not exposed
Schalamar Creek Golf & Country Club,,Lakeland,,Semi-Private,https://www.schalamar.com,golfnow,https://www.golfnow.com/tee-times/facility/1688-schalamar-creek-golf-club/search,yes,high,Club's own /golf/book-a-tee-time/ 302-redirects to this GolfNow facility page. | Region: Central FL (Orlando) | Phone: (863) 665-0185
The Club at Eaglebrooke,,Lakeland,,Semi-Private,https://www.eaglebrooke.com,ezlinks,https://eaglebrooke.ezlinksgolf.com/index.html#/search,yes,high,Public tee-time link on club's /book-a-tee-time/ page; separate member and silver-member portals exist. EZLinks host returns 403 to bots. | Region: Central FL (Orlando) | Phone: (863) 701-0101
The Links of Sandpiper,,Lakeland,,Public,https://linksofsandpiper.com,teeitup,https://sandpiper-golf-and-country-club-lakeland.book.teeitup.golf/,yes,high,Exact 'Book Tee Times' target on the course's /tee-times/ page. | Region: Central FL (Orlando) | Phone: (863) 859-5461
YMCA Par 3 - Home of First Tee Lakeland,,Lakeland,,Public,https://www.firstteelakeland.org,,,no,,First Tee Lakeland site has no tee sheet; drop-in play arranged at the facility or by phone. | Region: Central FL (Orlando) | Phone: (863) 577-0236
Esplanade at Azario Golf Club,,Lakewood Ranch,,Semi-Private,https://www.esplanadeazariolifestyle.com,teeitup,https://esplanade-at-azario-lakewood-ranch.book.teeitup.com,yes,high,Domain redirects to Taylor Morrison; no golf site found | Region: Southwest FL | Research 2026-07-29: Booking link published on esplanadeazariolifestyle.com/golf
Lakewood National Golf Club - Commander Course,,Lakewood Ranch,,Semi-Private,https://www.lakewoodnationalgc.com,,,,low,"Member login portal only, no public tee sheet - so there is no public booking channel to point at, and Online Booking: yes was contradicting this row's own note. Also retagged off clubessential: ClubHouse Online E3 is not the NetCaddy engine that adapter reads (measured 2026-07-30, netcaddy path 404s on sibling CHO hosts) | Member login portal only; no public tee sheet | Region: Southwest FL | Phone: (941) 900-2424"
Lakewood National Golf Club - Piper Course,,Lakewood Ranch,,Semi-Private,https://www.lakewoodnationalgc.com,,,,low,"Member login portal only, no public tee sheet - so there is no public booking channel to point at, and Online Booking: yes was contradicting this row's own note. Also retagged off clubessential: ClubHouse Online E3 is not the NetCaddy engine that adapter reads (measured 2026-07-30, netcaddy path 404s on sibling CHO hosts) | Member login portal only; no public tee sheet | Region: Southwest FL | Phone: (941) 900-2424"
Plantation Palms Golf Club,,Land O' Lakes,,Public,https://www.plantationpalmsgolf.com,teeitup,https://plantation-palms-golf-club.book.teeitup.com/,yes,high,"Listed website plantationpalmsgolf.com no longer resolves (DNS failure), so website set to null. TeeItUp subdomain returns a live booking SPA; name is unique to Land O' Lakes FL. | Region: Tampa Bay | Phone: (813) 996-4653"
The Groves Golf & Country Club,,Land O' Lakes,,Public,,teeitup,https://the-groves-golf-and-country-club.book.teeitup.com/,yes,high,No working course website found (candidate domains do not resolve). TeeItUp subdomain returns a live booking SPA and the slug matches the full club name. | Region: Tampa Bay
Bardmoor Golf & Tennis Club,,Largo,,Public,https://www.bardmoorgolf.com,ezlinks,https://bardmoorres.ezlinksgolf.com/index.html#/search,yes,high,Public tee-time link target on bardmoorgolf.com/book-tee-time; a separate bardmoorpdp.ezlinksgolf.com is for PDP members only. | Region: Tampa Bay | Phone: (727) 392-1234
East Bay Golf Club,,Largo,,Public,https://www.eastbaygolfclub.com,other:unclaimed-chronogolf,,yes,high,"Chronogolf club page loads and identifies East Bay Golf Club, Largo, Florida. Course website eastbaygolfclub.com found and added (subpages TLS-error on fetch). | Region: Tampa Bay | Phone: (727) 581-3333 | Verified 2026-07-29 by the real fetch path (probe-results/newly-ready.json): Chronogolf reports this club as an UNCLAIMED directory listing with online_booking disabled, on all three dates probed - the marketplace API returns nothing, so it was erroring on every scrape while sitting at ready. Retagged so the directory sends golfers to the course's own site instead of a dead placeholder. Where it really sells tee times is open work"
